PhraseId	SentenceId	Phrase	Sentiment
7346	117	nse committed fraudulent unfair trade practice contemplated sebi pfutp regulations established beyond doubt nse exercised requisite due diligence putting place tbt architecture g mahalingam wholetime member sebi said order created trading environment information dissemination asymmetric considered fair equitable failure nse ensure equal fair access facts circumstances resulted violation regulation secc regulations said	6
7347	117	order said nse carry system audit frequent intervals appraisal technological changes introduced time time reconstitute standing committee technology regular intervals take stock technological issues frame clear policy administering whistle blower complaints	6
7348	117	best express	6
7349	117	amit shah puke worthy tmc hits bjp chief kangal bengal comment	6
7350	117	explained turf battle behind mayawati attacks bhim army chandrashekhar azad	6
7351	117	jets sold country get iaf contract lockheed martin	6
7352	117	regards ravi narain chitra ramkrishna note held position md ceo nse succession relevant point time held senior management position nse charge affairs conduct stock exchange business limit roles nontechnology issues exchange md ceo stock exchange abdicate responsibility citing limited knowledge certain spheres business activities mahalingam said order undisputedly vested general overall responsibility ensuring implementation principle equal fair transparent access mandated regulation secc regulations implementing tbt dissemination architecture nse essence fair equitable access attempted imbibed various stages implementation technology safety reliability taken account order said	6
7353	117	spokesperson nse said nse process examining sebi order passed today take appropriate steps may legally advised arriving disgorgement figure order said nse average net profit margin per cent across years applying margin nse revenues colocation facility excluding rack charges find profit colocation operation comes rs crore	6
7354	118	india produces million tonnes sugar octoberapril hit new record	6
7355	118	parts country including maharashtra karnataka also sugar recovery better last year though high achieved north india	6
7356	118	sugar output india reached million tonnes first seven months ongoing marketing year started october total production could touch new record million tonnes industry body isma said friday	6
7357	118	much sugar already manufactured mills operation present said country sugar output marketing year octoberseptember record million tonnes	6
7358	118	annual domestic requirement india world second largest producer million tonnes	6
7359	118	according indian sugar mills association isma mills manufactured million tonnes sugar october april year mills operation april	6
7360	118	country top three sugar producing states uttar pradesh maharashtra karnataka produced million tonnes million tonnes million tonnes respectively octoberapril period marketing year	6
7361	118	even though quantum sugarcane crushing current year less last year sugar production marginally last year said statement	6
7362	118	sugar recovery northern india substantially better last year parts country including maharashtra karnataka also sugar recovery better last year though high achieved north india	6
7363	118	therefore sugar production current year whole country expected around million tonnes tonnes last year isma predicted	6
7364	118	best express	6
7365	118	amit shah puke worthy tmc hits bjp chief kangal bengal comment	6
7366	118	explained turf battle behind mayawati attacks bhim army chandrashekhar azad	6
7367	118	jets sold country get iaf contract lockheed martin	6
7368	118	pace sugar production last days slowed large number sugar mills shutting crushing operations faster seen last season	6
7369	118	isma said sugar stocks end marketing year would higher level around million tonnes taking account opening balance million tonnes october estimated record output million tonnes domestic demand million tonnes well export million tonnes	6
7370	118	industry body also indicated sugar output marketing year likely decline lower sugarcane output due lack rains key growing state maharashtra diversion ethanol production	6
7371	118	sensex rises points rupee rises paise	6
7372	118	top gainers early session tata motors bharti airtel maruti powergrid icici bank ongc hdfc coal india asian paints sbi ntpc kotak bank ril rising per cent rupee opened strong interbank forex market	6
7373	118	benchmark bse sensex rose points friday led gains banking auto stocks amid sustained foreign fund inflow easing crude prices	6
7374	118	index trading points per cent higher similarly nse nifty points per cent	6
7375	118	previous session bse bourse settled points per cent lower broader nifty slipped points per cent close	6
7376	118	top gainers early session tata motors bharti airtel maruti powergrid icici bank ongc hdfc coal india asian paints sbi ntpc kotak bank ril rising per cent	6
7377	118	hand hcl tech tcs infosys hul tata steel vedanta indusind bank yes bank top losers shedding per cent	6
7378	118	according traders recovery auto banking stocks led rise key indices unabated foreign fund inflow easing crude oil prices lifted investor mood	6
7379	118	brent crude futures global oil benchmark trading per cent lower usd per barrel	6
7380	118	meanwhile foreign institutional investors fiis bought equity worth rs crore thursday domestic institutional investors diis sold shares tune rs crore provisional data available stock exchanges showed	6
7381	118	best express	6
7382	118	amit shah puke worthy tmc hits bjp chief kangal bengal comment	6
7383	118	explained turf battle behind mayawati attacks bhim army chandrashekhar azad	6
7384	118	jets sold country get iaf contract lockheed martin	6
7385	118	currency front rupee trading us dollar early trade	6
7386	118	wall street p index nasdaq ended red thursday	6
7387	118	elsewhere asia korea kospi hong kong hang seng trading red early deals major bourses china japan shut holidays	6
7388	118	rupee appreciated paise us dollar opening trade friday driven easing crude oil prices higher opening domestic equities	6
7389	118	explained	6
7390	118	irom sharmila struggle afspa	6
7391	118	forex traders said weakening greenback overseas markets coupled sustained foreign fund inflows aided local unit	6
7392	118	rupee opened strong interbank forex market gained ground touched displaying gains paise last close	6
7393	118	local unit however pared gains trading paise previous close hrs	6
7394	118	rupee appreciated paise us dollar thursday	6
7395	118	foreign institutional investors fiis remained net buyers capital markets putting rs crore thursday according provisional exchange data	6
7396	118	brent crude futures global oil benchmark eased per cent usd per barrel	6
7397	118	meanwhile us federal reserve held key interest rates steady amid lack inflationary pressures	6
7398	119	resources expertise construct stalled projects amrapali noida gr noida tells sc	6
7399	119	also said could take action like cancellation lease agreements group regularly defaulted payments due bulk homebuyers political weight	6
7400	119	noida greater noida authorities friday told supreme court requisite resources expertise construct stalled projects embattled amrapali group favoured handing properties reputed builder supervision high powered committee	6
7401	119	advertising	6
7402	119	also said could take action like cancellation lease agreements group regularly defaulted payments due bulk homebuyers political weight	6
7403	119	read throw transfer ownership rights properties lock stock barrel sc warns amrapali	6
7404	119	authorities told apex court around rs crore pending amrapali group towards principal amount interest component besides penal interest	6
7405	119	said government entities keeping interest home buyers mind cancelled lease agreements amrapali despite repetitive default payment	6
7406	119	top court may said may give ownership rights prime residential properties embattled amrapali group noida greater noida authorities failed fulfil obligations towards hassled home buyers	6
7407	119	bench justices arun mishra u u lalit reserved verdict question take management control builder finish stalled projects amrapali	6
7408	119	also read limit fraud touched sky firstdegree crime amrapali says sc	6
7409	119	best express	6
7410	119	committed big sin pm modi jabs digvijaya voting	6
7411	119	mayawati says bjp women leaders fear husbands meeting modi	6
7412	119	live	6
7413	119	sam pitroda apologise publicly says rahul gandhi punjab	6
7414	119	court asked noida authority explain action taken amrapali group chronic defaulter payment lease amount	6
7415	119	senior advocate debal kumar banerji appearing noida said jurisdiction seven projects amrapali outstanding nearly rs crores received rs crore till	6
7416	119	conceded besides issuing repetitive show cause notices amrapali group defaulting payments noida done anything	6
7417	119	issued series show cause notices repetitive default amrapali group public sector entity bulk home buyers involved private body could easily cancelled lease agreement proceeded banerji said	6
7418	119	explained	6
7419	119	simply put uschina trade war	6
7420	119	due bulk home buyers political weight looking consequences would followed cancellation amrapali lease strong action taken said	6
7421	119	bench said court gives ownership rights properties amrapali authority proceed	6
7422	119	requisite staffs resources expertise constructing projects interest would better court sets high powered monitoring committee ask reputed builder developer construct stalled projects time bound manner banerji said	6
7423	119	similar stand taken greater noida authority said amrapali group five projects jurisdiction four vacant lands construction taken place	6
7424	119	advocate ravinder kumar appearing greater noida authority said amrapali outstanding around crores paid rs crores till	6
7425	119	also issued repetitive show cause notices amrapali group apart government entity looking home buyers consequences follow could proceed cancellation lease kumar said	6
7426	119	pointed case another embattled reality firm unitech ltd authority cancelled leases given complying terms conditions agreement resulted litigation three appeals still pending apex court	6
7427	119	bench asked authorities could builder said national buildings construction corporation nbcc limited could one option	6
7428	119	kumar said greater noida authority concerned outstanding	6
7429	119	added nbcc also consultant high rate services	6
7430	119	court said take care issues nbcc government entity may instil confidence among home buyers	6
7431	119	outset bench asked courtappointed forensic pawan aggarwal ravinder audit three residential projects amrapali stakes la residentia amrapali valley situated greater noida west heartbeat city situated noida	6
7432	119	may apex court said would throw amrapali properties transfer lock stock barrel noida greater noida	6
7433	119	said loans secured amrapali group mortgaging lands banks collected financial institutions directors company corporate guarantors	6
7434	119	advertising	6
7435	119	top court seized several pleas homebuyers seeking possession around flats booked projects amrapali group	6
7436	120	uber prices ipo share valuing billion	6
7437	120	matter uber stock swings friday ipo considered triumph company closely associated industry changed way millions people get around	6
7438	120	uber next stop stock market hopes pick investors willing bet ridehailing market brimming potential conspicuously lacking profits	6
7439	120	advertising	6
7440	120	world largest ridehailing service reached major milestone thursday uber priced longawaited initial public offering price per share set stage stock begin trading friday morning	6
7441	120	ipo came lower end uber targeted price range per share caution may driven escalating doubts ability ridehailing services make money since uber main rival lyft went public six weeks ago even tampeddown price uber market value billion five times lyft	6
7442	120	matter uber stock swings friday ipo considered triumph company closely associated industry changed way millions people get around also transforming way millions people earn living gig economy	6
7443	120	advertising	6
7444	120	ipo raised another billion uber tries fend lyft us help cover cost giving rides passengers unprofitable prices san francisco company already lost billion since inception acknowledges could still years turns profit	6
7445	120	sobering reality one reason uber fell well short reaching billion market value many observers believed ipo might attain	6
7446	120	another factor working uber cold shoulder investors giving lyft stock initial runup lyft shares closed thursday april ipo price	6
7447	120	uber clearly learned little brother lyft experience gone wedbush securities analysts ygal arounian daniel ives wrote late thursday	6
7448	120	best express	6
7449	120	committed big sin pm modi jabs digvijaya voting	6
7450	120	mayawati says bjp women leaders fear husbands meeting modi	6
7451	120	live	6
7452	120	sam pitroda apologise publicly says rahul gandhi punjab	6
7453	120	jitters intensifying us trade war china also roiled stock market week	6
7454	120	despite uber ipo biggest since chinese ecommerce giant alibaba group debuted value billion	6
7455	120	market give value either got lot profits potential huge growth said sam abuelsamid principal analyst navigant research	6
7456	120	uber boasts growth galore revenue last year surged billion cars completed billion trips around world either giving rides million passengers delivering food	6
7457	120	explained	6
7458	120	simply put uschina trade war	6
7459	120	uber might even popular series revelations unsavory behavior sullied image resulted ouster cofounder travis kalanick ceo nearly two years ago	6
7460	120	selfinflicted wounds included complaints rampant internal sexual harassment accusations stole selfdriving car technology coverup computer breakin stole personal information passengers uber drivers accused assaulting passengers one selfdriving test vehicles struck killed pedestrian arizona last year backup driver behind wheel	6
7461	120	uber hired dara khosrowshahi ceo replace kalanick clean mess something analysts say able extent although lyft seized upon scandals gain market share	6
7462	120	kalanick remains uber board although expected podium help ring opening bell new york stock exchange herald company debut friday instead left standing sidelines spotlight shines uber executives although kalanick still savor newfound wealth per share stake uber worth billion hundreds thousands uber employees expected become millionaires ipo	6
7463	120	meanwhile scores uber drivers say mistreated company work long hours wear cars picking passengers struggle make ends meet wednesday participated strikes across united states highlight unhappiness ahead uber ipo barely caused ripple similar strike organized ahead lyft ipo effect	6
7464	120	latest attempt make amends uber disclosed thursday reached settlement tens thousands drivers alleged improperly classified contractors company said settlement covering drivers making claims cost million million	6
7465	120	uber focus winning wall street	6
7466	120	uber may able avoid lyft postipo stock decline different story tell potential growth ridehailing says alejandro ortiz principal analyst sharespost uber said plans ridehailing company things transportation users app offering deliveries scooters bicycles links modes transportation including public mass transit systems	6
7467	121	markets end marginally lower amid mixed global cues	6
7468	121	bse sensex settled points per cent lower day index swung points hitting intraday low high	6
7469	121	equity benchmarks sensex nifty ended negative note volatile session thursday weakness banking auto stocks weighed investor sentiment amid mixed global cues	6
7470	121	advertising	6
7471	121	bse sensex settled points per cent lower day index swung points hitting intraday low high	6
7472	121	similar movement broader nse nifty slipped points per cent close also saw intraday movement points	6
7473	121	sensex pack tata motors biggest loser shedding per cent followed icici bank indusind bank infosys hcl tech axis bank tcs hul asian paints sun pharma sbi tata steel ntpc dropped per cent	6
7474	121	advertising	6
7475	121	hand yes bank top gainer rebounding per cent powergrid hdfc twins hero motocorp bajaj auto bharti airtel bajaj finance kotak bank ril l vedanta itc ongc maruti ended green rising per cent	6
7476	121	according traders market sentiment choppy investors took weak cues global equities us federal reserve wednesday decided keep benchmark interest rate unchanged amid mixed signals direction american economy	6
7477	121	meanwhile india manufacturing sector performance eased eightmonth low april new business growth moderated curbed elections challenging economic environment monthly survey showed thursday	6
7478	121	nikkei india manufacturing purchasing managers index declined march april reflecting weakest improvement business conditions since august	6
7479	121	best express	6
7480	121	amit shah puke worthy tmc hits bjp chief kangal bengal comment	6
7481	121	explained turf battle behind mayawati attacks bhim army chandrashekhar azad	6
7482	121	jets sold country get iaf contract lockheed martin	6
7483	121	elsewhere asia kospi hang seng ended green major bourses china japan shut european equites started mixed note	6
7484	121	rupee meanwhile appreciated paise us dollar intraday global benchmark brent crude trading per cent lower usd per barrel	6
7485	122	sensex crashes pts uschina trade talks derail	6
7486	122	plunging points intraday bse sensex settled points per cent lower	6
7487	122	bse sensex monday cracked points line global selloffs amid renewed fears trade negotiations us china verge collapse similarly nse nifty dived points settle	6
7488	122	sign derailment trade talks two global economic powers us china us president donald trump sunday threatened hike tariffs usd billion worth chinese goods	6
7489	122	reacting news chinese bourses sank led shanghai composite index plunged per cent european equites also trading significantly lower early trade	6
7490	122	plunging points intraday bse sensex settled points per cent lower broader nse nifty closed points per cent	6
7491	122	sensex pack yes bank tata motors bajaj finance tata steel hdfc twins indusind bank ril asian paints hero motocorp axis bank hul bajaj auto ntpc hcl tech kotak bank infosys fell per cent bucking negative market trend itc tcs bharti airtel ongc ended green	6
7492	122	according traders domestic market turned jittery trump surprise move spooked global investors tweet sunday trump said would raise import taxes usd billion chinese products per cent per cent friday despite trump announcement china top trade envoy preparing travel us resume talks wednesday	6
7493	122	meanwhile foreign institutional investors fiis sold equity worth rs crore friday domestic institutional investors diis purchased shares tune rs crore provisional data available stock exchanges showed rupee depreciated paise us dollar intraday	6
7494	122	global benchmark brent crude trading per cent lower usd per barrel	6
7495	122	sensex points opening trade rupee slips paise	6
7496	122	domestic bourses opened negative note monday benchmark indices sensex trading points nifty points	6
7497	122	rupee depreciated paise us dollar early trade monday increased demand us currency importers weak opening domestic equities	6
7498	122	domestic bourses opened negative note monday benchmark indices sensex trading points nifty points	6
7499	122	reacting tweet us president donald trump chinese bourses sank led shanghai composite index plunged per cent indices tokyo seoul also trading red	6
7500	122	trump sunday tweet turned heat saying would raise import taxes billion chinese products per cent per cent friday	6
7501	122	sensex plummeted points early session however recovered lost ground trading points per cent lower nse nifty trading points per cent	6
7502	122	top losers early session tata motors tata steel yes bank vedanta hdfc twins indusind bank hul axis bank bharti airtel ntpc icici bank ongc bajaj finance infosys ril dropping per cent	6
7503	122	bucking negative market trend powergrid tcs asian paints maruti rising per cent	6
7504	122	according traders domestic investors turned jittery amid bloodbath chinese equities	6
7505	122	best express	6
7506	122	amit shah puke worthy tmc hits bjp chief kangal bengal comment	6
7507	122	explained turf battle behind mayawati attacks bhim army chandrashekhar azad	6
7508	122	jets sold country get iaf contract lockheed martin	6
7509	122	however easing crude prices helped restricting slide indian unit extent added	6
7510	122	brent crude futures global oil benchmark fell per cent per barrel	6
7511	122	forex traders said us president donald trump sunday threatened raise tariffs billion worth chinese goods turn impacted investor sentiment currency market	6
7512	122	rupee opened weak interbank forex market fell paise last close local currency however pared initial loss trading hrs	6
7513	122	explained	6
7514	122	irom sharmila struggle afspa	6
7515	122	rupee strengthened paise close us dollar friday	6
7516	122	besides strength dollar major rival currencies foreign fund outflows heavy selling domestic equities also kept pressure indian rupee dealers said	6
7517	122	meanwhile foreign institutional investors fiis pulled rs crore net basis friday provisional data showed	6
7518	123	c deveshwar transformed itc cigarette firm india fifth valued company	6
7519	123	according corporate observers deveshwar led itc strategic thrust create multiple drivers growth would make significant growing contribution indian economy	6
7520	123	yogesh chander deveshwar chairman itc powerful voice india inc many decades died saturday deveshwar survived wife daughter son ailing time	6
7521	123	advertising	6
7522	123	deveshwar became itc chairman march retired executive role itc annual sales expanded rs crore shareholder returns grew compounded annual rate per cent market capitalisation zoomed fifth position among listed firms rs crore	6
7523	123	instrumental transforming kolkatabased company mostly cigarette maker conglomerate interests sectors fastmoving consumer goods hotels paper packaging agribusiness per cent revenues come nontobacco related businesses	6
7524	123	deveshwar born lahore pakistan six months india got independence among first chieftains major company tap india vast countryside way unique echoupal concept hooked famers via internet procurement produce pushing fmcg products rural areas	6
7525	123	dealt tough situations including turbulence company fight largest shareholder british american tobacco bat wanted increase stake itc around per cent per cent managed keep itc professional management without promoter help indian financial institutions government regulations prevented bat increasing stake itc	6
7526	123	took break itc run air india chairman managing director government brought private sector leadership revive fortunes national carrier appointed director board itc april became chief executive chairman january	6
7527	123	splitting role executive chairman chairman ceo effect february deveshwar agreed continue chairman nonexecutive capacity also play role mentor executive management recognising need orderly transition company itc size complexity	6
7528	123	according corporate observers deveshwar led itc strategic thrust create multiple drivers growth would make significant growing contribution indian economy stewardship guided itc become india foremost fmcg marketer country largest greenest paperboards packaging business globally acknowledged pioneer farmer empowerment widereaching agri business second largest hotel chain india trailblazer green hoteliering company whollyowned subsidiary itc infotech india ltd also player promise information technology sector	6
7529	123	itc echoupal initiative today world largest rural digital infrastructure case study harvard business school besides receiving several global awards	6
7530	123	deveshwar joined itc alumnus indian institute technology delhi harvard business school also served director central board reserve bank india member national foundation corporate governance	6
7531	123	sanjiv puri managing director itc said inspired patriotic fervour manifest clarion call lets put india first led itc strategic thrust create exemplary indian enterprise dedicated serving national priorities deveshwar passionately championed cause sustainable inclusive growth transformative role businesses could play creating larger societal value vision drove itc pursue business models today supports million livelihoods many amongst weakest society	6
7532	123	leadership transformed itc valuable admired multibusiness conglomerate robust portfolio frontranking businesses fmcg hotels paperboards paper packaging agribusiness puri said	6
7533	123	uber shares tumble nine per cent rocky stock market debut	6
7534	123	lackluster market response comes backdrop spike trade tensions united states china increased investor skepticism company ability turn profitable soon enough	6
7535	123	uber technologies inc shares fell nearly per cent debut friday marking rocky start one highprofile us initial public offerings since facebook inc seven years ago	6
7536	123	advertising	6
7537	123	stock opening undermined uber strategy price oversubscribed ipo conservatively per share avoid repeat rival lyft inc stock market struggles following strong debut march	6
7538	123	lackluster market response comes backdrop spike trade tensions united states china increased investor skepticism company ability turn profitable soon enough	6
7539	123	ipo marks landmark moment decadeold company started founders struggled find cab snowy night grown world largest ridehailing company making billion trips	6
7540	123	led chief executive officer dara khosrowshahi team uber officials nyse trading floor mark start day trading cofounder former ceo travis kalanick resigned pressure investors also seen trading floor	6
7541	123	company road ipo marred several hurdles including increased regulations several countries fights drivers wages	6
7542	123	uber said potential grow cab hailing business also superapp provide variety logistic services grocery food delivery organizing freight transportation even financial services much like grab southeast asian counterpart	6
7543	123	private company uber raised billion investors fuel growth expansion food delivery freight hauling little regard turning profit uber reported loss billion operations	6
7544	123	best express	6
7545	123	committed big sin pm modi jabs digvijaya voting	6
7546	123	mayawati says bjp women leaders fear husbands meeting modi	6
7547	123	live	6
7548	123	sam pitroda apologise publicly says rahul gandhi punjab	6
7549	123	public company deal quarterly earnings reports demands shareholders plot path profitability	6
7550	123	company weathered controversies including unearthing culture sexism bullying uber us department justice federal investigation culminated resignation kalanick	6
7551	124	domestic markets log fifth straight loss earnings trade war concerns linger	6
7552	124	investor sentiment took beating imf chief christine lagarde said uschina trade tensions threat world economy	6
7553	124	india stock markets tuesday witnessed lasthour selloff uschina trade tiff lukewarm corporate earnings stoked fears uncertainty among investors	6
7554	124	investor sentiment took beating imf chief christine lagarde said uschina trade tensions threat world economy closing fifth session row sensex swung around points intraday ended points per cent lower bse index hit intraday low high similarly nse nifty dropped points settle level day bourse hit low high	6
7555	124	vinod nair head research geojit financial services said markets gave initial pull back weakness global peers account trade tensions dragged sentiment india facing stiff resistance given mixed results upcoming big event risk fiis turned sellers last two days mid small cap continued underperform	6
7556	124	among factors depreciating rupee weak global sentiment dampened mood domestic bourses sensex mainly dragged tata motors icici bank bharti airtel reliance industries fell per cent quarterly results icici bank bharti airtel failed attract investors companies saw constant selloffs session hand hul l powergrid infosys ongc bajaj auto ended higher	6
7557	124	starting session high note stocks came heavy selling pressure domestic investors sentiment took beating imf chief christine lagarde said uschina tensions threat world economy global markets rattled concerns health world economy ever since us president donald trump sunday threatened hike tariffs billion worth chinese goods	6
7558	124	sensex nifty also marked longest losing streak since february year indian market shaky ground past couple days driven ambiguity associated uschina trade negotiations lessthaninspiring ongoing corporate earnings season said jagannadham thunuguntla senior vp head research wealth centrum broking	6
7559	124	sectorally bse telecom energy oil gas bankex metal realty indices took beating ending per cent lower broader market bse midcap smallcap indices ended red dropping per cent shares icici bank fell nearly per cent tuesday company fourth quarter earnings failed impress investors	6
7560	124	chinese bourses however recovered shanghai composite index ending green equities japan korea closed red european stocks also trading lower early trade indian rupee trading flat us dollar intraday global benchmark brent crude trading per cent lower usd per barrel	6
7561	124	rupee tuesday slipped paise close us currency due fagend dollar demand banks importers amid sustained foreign fund outflows losses domestic equity market strengthening dollar major currencies overseas amid trade worries also weighed currency	6
7562	124	sensex rupee fall uschina trade tensions reemerge	6
7563	124	rupee fell paise close us dollar renewed trade war worries made forex market nervous	6
7564	124	rupee benchmark sensex monday plunged us president donald trump threatened raise tariffs china triggering global rout risky assets	6
7565	124	advertising	6
7566	124	rupee fell paise close us dollar renewed trade war worries made forex market nervous	6
7567	124	bse gauge sensex opened weak note previous close lost ground trade progressed hit low day finally settling points per cent	6
7568	124	broader nse nifty started session bearish note fell low settling day losing points per cent	6
7569	124	trump sunday said would raise tariffs billion worth chinese goods week target hundreds billions soon friday cited good progress trade talks praised relationship chinese president xi jinping	6
7570	124	everyone expected talks heading right direction almost close finishing totally blue reaction risk aversion today said analyst besides rupee fall mixed quarterly results hit investor sentiment domestic equity market	6
7571	124	sensex pack private sector lender yes bank emerged top loser per cent fall ratings downgrade major laggards tata motors bajaj finance tata steel hdfc indusind bank losses per cent	6
7572	124	sectorally bse consumer durables metals realty capital goods auto indices fell per cent broader bse midcap smallcap indices ended per cent lower	6
7573	124	vinod nair head research geojit financial services said markets slid unexpected threat uschina trade tariffs influenced investors book profit weak rupee mixed bag quarter results impacted sentiment consolidation oil prices yield positive triggers indian market escalation trade tensions may impact flow foreign funds domestic market may lead sideways movement near term	6
7574	124	explained	6
7575	124	weak rupee mixed bag quarterly results also impact sentiment	6
7576	124	markets slid unexpected threat uschina trade tariffs influenced investors book profit weak rupee mixed bag quarterly results impacted sentiment consolidation oil prices yield positive triggers indian market analysts said chinese bourses sank led shanghai composite index plunged per cent benchmark indices japan hong kong south korea also witnessed sharp declines european equites also trading significantly lower early trade	6
7577	124	indian markets ended day sharp note index closing around points red fall markets mainly due us president donald trump planning doubling tariff rate billion chinese goods said hemang jani head advisory sharekhan bnp paribas	6
7578	124	asian markets remained pressure owing fresh concerns uschina trade talks	6
7579	124	chinese bourses sank led shanghai composite index plunged per cent benchmark indices japan hong kong south korea also witnessed sharp declines european equites also trading significantly lower early trade	6
7580	124	worsening situation put entire world state flux even tiny escalation cause big damage us continues impose restrictions free trade flow china sanctions export iranian oil actions turn economies said umesh mehta head research samco securitiesgold japanese yen considered safe investment times crisis gained monday chinese currency yuan fell year low level dollar	6
7581	125	pushing dodgy deals burying facts icici bank official red flags ignored	6
7582	125	official requested colleagues delete mail reading executive director icici bank one recipients forwarded chanda kochhar suggesting analysis mails freeze organisation	6
7583	125	culture deal cost mistakes made knowingly suppressing facts rewarding staff behaviour scathing indictment icici bank processes put record top official bank risk department email senior colleagues chanda kochhar bank managing director chief executive officer	6
7584	125	advertising	6
7585	125	official requested colleagues delete mail reading executive director icici bank one recipients forwarded chanda kochhar suggesting analysis mails freeze organisation kochhar supported view red flags got quiet burial	6
7586	125	emails internal exchanges form part official records accessed indian express underline	6
7587	125	serious concerns raised within bank lending process followed appraising certain loan proposals	6
7588	125	indeed risk department official email attributed pileup large value stressed assets icici bank loan proposals recommended sanction enough evidence right front teams considered honestly proposal rejected first instance	6
7589	125	records show official respected bank opinions judgement matters considered highly credible	6
7590	125	official alleged culture icici bank decide first deal done cost reasons known team originates deal create logical explanation based illogical assumptions partly suppressing material facts	6
7591	125	went add icici bank tolerate cases even reward individual indiscriminately increased exposures groups like risk measure work however strong measures controls take care genuine mistakes errors control mistakes made knowingly	6
7592	125	calling implementation strong review mechanism bank credit decisions official said would help affix accountability goes bad time either individual left bank department heshe would become senior person	6
7593	125	best express	6
7594	125	committed big sin pm modi jabs digvijaya voting	6
7595	125	mayawati says bjp women leaders fear husbands meeting modi	6
7596	125	live	6
7597	125	sam pitroda apologise publicly says rahul gandhi punjab	6
7598	125	internal investigation bank found action taken icici bank concerns raised senior official email official left organisation march	6
7599	125	records show loan proposal went credit committee icici bank without discussing approved chanda kochhar sources said probe found substantive discussions pertaining loan approval took place outside appropriate sanctioning forums managing director unwritten rule proposal goes credit committee issues discussed internally would raised	6
7600	125	discussions according investigation duly minutedor presented relevant sanctioning committee	6
7601	125	sources said probe concluded approach icici bank significantly altered information available independent directors take decisions sanctioning loans allow independent director fully cognizant relevant facts arriving decision	6
7602	125	explained	6
7603	125	simply put uschina trade war	6
7604	125	investigation said chanda kochhar even leaving bank october position excercise significant influence obtain confidential information icici bank	6
7605	125	emails sent chanda kochhar elicit response	6
7606	125	according officials familiar case icici bank processes identify conflict interest senior management directors bank solely dependent annual disclosures made individuals fiduciary duty recuse possible conflict interest case based disclosures case kochhar lack diligence respect annual disclosures directorships business interests relatives rendered bank processes ineffective said sources	6
7607	125	spokesperson icici bank email response said incidents related period bank taken significant concrete steps improve risk profile balance sheet	6
7608	125	bank designed implemented board approved revised risk management framework effect march per framework hard limit stipulated corporate borrower groups well lower rated companies framework incremental loans sanctioned disbursed bank borrowers credit rating sharp departure previous framework followed bank hence contention bank act concerns raised totally wrong	6
7609	125	spokesperson said bank comment clientspecific queries however would like assure issues raised impact balance sheet	6
7610	125	also referred conduct former md ceo bank would like state board initiated enquiry based findings board taken strictest possible action concerned person decision board reflects highest standards governance bank adheres spokesperson said	6
7611	125	responding queries essar group spokesperson said group aware investigation report investigating authority ever approached version	6
7612	125	indian express first reported march videocon group promoter venugopal dhoot provided crores firm set chanda kochhar husband deepak kochhar two relatives six months videocon group got rs crore loan icici bank following allegations conflict interest impropriety chanda kochhar icici bank board instituted investigation retired supreme court justice b n srikrishna probe found kochhar guilty violating lender code conduct january bank board termed kochhar resignation october sacking decided claw back bonuses given took md ceo	6
7613	126	l acquires lakh shares mindtree stake	6
7614	126	shares mindtree closed per cent rs per share thursday bse l midst acquiring majority stake mindtree promoters latter opposed	6
7615	126	l acquiring lakh shares mindtree open market thursday price rs piece engineering major taken total shareholding firm per cent thursday transaction amounted rs crore	6
7616	126	advertising	6
7617	126	shares mindtree closed per cent rs per share thursday bse l midst acquiring majority stake mindtree promoters latter opposed	6
7618	126	acquired around per cent stake mindtree cafe coffee day founder vg siddhartha march l mandated axis capital buy much per cent shares mindtree open market	6
7619	126	last days engineering major busy acquiring shares mindtree open market wednesday l purchased lakh shares mindtree open market price rs thereby upping stake firm per cent coming days l acquire another per cent mindtree shares open market firm also set commence open offer may looking acquire per cent firm rs per share	6
7620	126	advertising	6
7621	126	meanwhile committee independent directors constituted mindtree board yet submit recommendation respect offer l consideration shareholders report expected submitted soon mindtree initially considered buyback later decided proceed plan firm stated independent directors members committee independent directors headed apurva purohit lead independent director spokesperson	6
7622	126	postearnings call last month mindtree management told analysts independent directors make recommendations due course	6
7623	126	based legal provisions independent directors committee needs make recommendations open offer opens management said	6
7624	126	reliance subsidiary acquires uk toy retailer hamleys	6
7625	126	hamleys stores across countries india reliance master franchise hamleys currently operates stores across cities	6
7626	126	reliance brands subsidiary reliance industries ltd ril thursday said acquiring ukbased toymaker hamleys cbanner international	6
7627	126	advertising	6
7628	126	late thursday evening statement company said signed definitive agreement acquire per cent shares hamleys global holdings owner hamleys brand cbanner international	6
7629	126	hamleys stores across countries india reliance master franchise hamleys currently operates stores across cities	6
7630	126	acquisition catapult reliance brands dominant player global toy retail industry company said statement	6
7631	126	advertising	6
7632	126	known reliance plans launch ecommerce marketplace later year sell everything food fashion toys acquisition perfectly fit strategy	6
7633	126	hamleys currently owned chinese fashion conglomerate cbanner international acquired million cbanner also owns chinese units marquee consumer retail brands steve madden sundance	6
7634	126	chinese company looking cut losses sell hamleys logging heavy losses according report sky news last year october	6
7635	126	hamleys started singlestore shop noah ark around time british east india company ruling india	6
7636	126	best express	6
7637	126	committed big sin pm modi jabs digvijaya voting	6
7638	126	mayawati says bjp women leaders fear husbands meeting modi	6
7639	126	live	6
7640	126	sam pitroda apologise publicly says rahul gandhi punjab	6
